idSensor;modelo;valor;dtColeta
3285;VL53L0X;-1.3884739317902366;2024-05-02 01:10:25.753090
3286;F01R064905;96;2024-05-02 01:10:25.753090
3280;MQ-2;25;2024-05-02 01:10:25.859091
3281;MQ-7;1265;2024-05-02 01:10:25.865092
3282;MQ-135;11032;2024-05-02 01:10:25.866090
3283;DHT-11;32.4;2024-05-02 01:10:25.866090
3284;MPU-6050;198.8164983093707;2024-05-02 01:10:25.867089
3285;VL53L0X;-1.418377583512418;2024-05-02 01:10:25.867089
3286;F01R064905;99;2024-05-02 01:10:25.867089
3280;MQ-2;26;2024-05-02 01:10:25.969091
3281;MQ-7;1270;2024-05-02 01:10:25.969091
3282;MQ-135;11033;2024-05-02 01:10:25.970091
3283;DHT-11;32.0;2024-05-02 01:10:25.972089
3284;MPU-6050;264.3955370273863;2024-05-02 01:10:25.972089
3285;VL53L0X;-1.4184310434159189;2024-05-02 01:10:25.973089
3286;F01R064905;100;2024-05-02 01:10:25.973089
3280;MQ-2;29;2024-05-02 01:10:26.074600
3281;MQ-7;1275;2024-05-02 01:10:26.075599
3282;MQ-135;11041;2024-05-02 01:10:26.076598
3283;DHT-11;31.2;2024-05-02 01:10:26.076598
3284;MPU-6050;144.62710672622887;2024-05-02 01:10:26.077599
3285;VL53L0X;-1.4333849938545282;2024-05-02 01:10:26.077599
3286;F01R064905;100;2024-05-02 01:10:26.077599
3280;MQ-2;28;2024-05-02 01:10:26.235764
3281;MQ-7;1272;2024-05-02 01:10:26.242763
3282;MQ-135;11033;2024-05-02 01:10:26.244762
3283;DHT-11;31.7;2024-05-02 01:10:26.245762
3284;MPU-6050;241.69609016283238;2024-05-02 01:10:26.246762
3285;VL53L0X;-1.4334335778706455;2024-05-02 01:10:26.246762
3286;F01R064905;99;2024-05-02 01:10:26.273760
3280;MQ-2;29;2024-05-02 01:10:26.379806
3281;MQ-7;1279;2024-05-02 01:10:26.379806
3282;MQ-135;11039;2024-05-02 01:10:26.380762
3283;DHT-11;30.8;2024-05-02 01:10:26.380762
3284;MPU-6050;214.36650857818253;2024-05-02 01:10:26.380762
3285;VL53L0X;-1.453717910990617;2024-05-02 01:10:26.381762
3286;F01R064905;100;2024-05-02 01:10:26.381762
3280;MQ-2;28;2024-05-02 01:10:26.484088
3281;MQ-7;1271;2024-05-02 01:10:26.485088
3282;MQ-135;11037;2024-05-02 01:10:26.486089
3283;DHT-11;31.4;2024-05-02 01:10:26.486089
3284;MPU-6050;95.33624704172071;2024-05-02 01:10:26.487099
3285;VL53L0X;-1.485900928660069;2024-05-02 01:10:26.487099
3286;F01R064905;97;2024-05-02 01:10:26.488087
3280;MQ-2;27;2024-05-02 01:10:26.590423
3281;MQ-7;1269;2024-05-02 01:10:26.590423
3282;MQ-135;11031;2024-05-02 01:10:26.591412
3283;DHT-11;32.1;2024-05-02 01:10:26.591412
3284;MPU-6050;125.88089608832628;2024-05-02 01:10:26.592405
3285;VL53L0X;-1.4859314998228297;2024-05-02 01:10:26.592405
3286;F01R064905;94;2024-05-02 01:10:26.593406
3280;MQ-2;29;2024-05-02 01:10:26.694129
3281;MQ-7;1273;2024-05-02 01:10:26.695125
3282;MQ-135;11038;2024-05-02 01:10:26.695125
3283;DHT-11;31.5;2024-05-02 01:10:26.696124
3284;MPU-6050;172.2120785543221;2024-05-02 01:10:26.696124
3285;VL53L0X;-1.4860276361056217;2024-05-02 01:10:26.696124
3286;F01R064905;96;2024-05-02 01:10:26.697126
3280;MQ-2;28;2024-05-02 01:10:26.798122
3281;MQ-7;1268;2024-05-02 01:10:26.799125
3282;MQ-135;11031;2024-05-02 01:10:26.800124
3283;DHT-11;32.2;2024-05-02 01:10:26.800124
3284;MPU-6050;246.2681465394987;2024-05-02 01:10:26.801125
3285;VL53L0X;-1.486072155281915;2024-05-02 01:10:26.801125
3286;F01R064905;93;2024-05-02 01:10:26.802124
3280;MQ-2;27;2024-05-02 01:10:26.903130
3281;MQ-7;1266;2024-05-02 01:10:26.904124
3282;MQ-135;11026;2024-05-02 01:10:26.905136
3283;DHT-11;32.7;2024-05-02 01:10:26.905136
3284;MPU-6050;176.15334229017625;2024-05-02 01:10:26.905136
3285;VL53L0X;-1.5085652327200083;2024-05-02 01:10:26.906124
3286;F01R064905;91;2024-05-02 01:10:26.906124
3280;MQ-2;25;2024-05-02 01:10:27.007131
3281;MQ-7;1261;2024-05-02 01:10:27.008124
3282;MQ-135;11025;2024-05-02 01:10:27.008124
3283;DHT-11;33.1;2024-05-02 01:10:27.009124
3284;MPU-6050;156.7992346920099;2024-05-02 01:10:27.009124
3285;VL53L0X;-1.523902411943981;2024-05-02 01:10:27.010124
3286;F01R064905;88;2024-05-02 01:10:27.010124
3280;MQ-2;22;2024-05-02 01:10:27.111481
3281;MQ-7;1258;2024-05-02 01:10:27.112495
3282;MQ-135;11023;2024-05-02 01:10:27.112495
3283;DHT-11;33.5;2024-05-02 01:10:27.113502
3284;MPU-6050;185.0837648201484;2024-05-02 01:10:27.113502
3285;VL53L0X;-1.523976755865819;2024-05-02 01:10:27.114493
3286;F01R064905;86;2024-05-02 01:10:27.114493
3280;MQ-2;19;2024-05-02 01:10:27.216342
3281;MQ-7;1253;2024-05-02 01:10:27.217348
3282;MQ-135;11019;2024-05-02 01:10:27.217348
3283;DHT-11;33.8;2024-05-02 01:10:27.218354
3284;MPU-6050;227.5829519098476;2024-05-02 01:10:27.218354
3285;VL53L0X;-1.5240682465717512;2024-05-02 01:10:27.219355
3286;F01R064905;85;2024-05-02 01:10:27.219355
3280;MQ-2;17;2024-05-02 01:10:27.322702
3281;MQ-7;1251;2024-05-02 01:10:27.326704
3282;MQ-135;11012;2024-05-02 01:10:27.329702
3283;DHT-11;34.0;2024-05-02 01:10:27.331704
3284;MPU-6050;248.67046467162118;2024-05-02 01:10:27.335705
3285;VL53L0X;-1.5241436753969626;2024-05-02 01:10:27.338707
3286;F01R064905;84;2024-05-02 01:10:27.339704
3280;MQ-2;16;2024-05-02 01:10:27.440701
3281;MQ-7;1246;2024-05-02 01:10:27.441702
3282;MQ-135;11011;2024-05-02 01:10:27.442703
3283;DHT-11;34.9;2024-05-02 01:10:27.442703
3284;MPU-6050;239.370006475331;2024-05-02 01:10:27.443705
3285;VL53L0X;-1.5334152488391628;2024-05-02 01:10:27.444703
3286;F01R064905;82;2024-05-02 01:10:27.444703
3280;MQ-2;13;2024-05-02 01:10:27.546739
3281;MQ-7;1243;2024-05-02 01:10:27.547701
3282;MQ-135;11009;2024-05-02 01:10:27.547701
3283;DHT-11;35.4;2024-05-02 01:10:27.548709
3284;MPU-6050;270.12959852633696;2024-05-02 01:10:27.548709
3285;VL53L0X;-1.5334511129951947;2024-05-02 01:10:27.549702
3286;F01R064905;79;2024-05-02 01:10:27.549702
3280;MQ-2;11;2024-05-02 01:10:27.650678
3281;MQ-7;1236;2024-05-02 01:10:27.651661
3282;MQ-135;11001;2024-05-02 01:10:27.652668
3283;DHT-11;36.2;2024-05-02 01:10:27.652668
3284;MPU-6050;257.85461019729706;2024-05-02 01:10:27.653659
3285;VL53L0X;-1.579965010346032;2024-05-02 01:10:27.653659
3286;F01R064905;77;2024-05-02 01:10:27.653659
3280;MQ-2;9;2024-05-02 01:10:27.756321
3281;MQ-7;1235;2024-05-02 01:10:27.756321
3282;MQ-135;10997;2024-05-02 01:10:27.757301
3283;DHT-11;37.2;2024-05-02 01:10:27.757301
3284;MPU-6050;220.87779426642234;2024-05-02 01:10:27.758309
3285;VL53L0X;-1.624258857174638;2024-05-02 01:10:27.758309
3286;F01R064905;75;2024-05-02 01:10:27.759303
3280;MQ-2;6;2024-05-02 01:10:27.861301
3281;MQ-7;1231;2024-05-02 01:10:27.863302
3282;MQ-135;10991;2024-05-02 01:10:27.873302
3283;DHT-11;37.6;2024-05-02 01:10:27.881300
3284;MPU-6050;191.64811504421326;2024-05-02 01:10:27.882303
3285;VL53L0X;-1.658292035120384;2024-05-02 01:10:27.887301
3286;F01R064905;74;2024-05-02 01:10:27.889301
3280;MQ-2;3;2024-05-02 01:10:28.006308
3281;MQ-7;1228;2024-05-02 01:10:28.007302
3282;MQ-135;10984;2024-05-02 01:10:28.007302
3283;DHT-11;38.4;2024-05-02 01:10:28.008301
3284;MPU-6050;199.3815437797591;2024-05-02 01:10:28.008301
3285;VL53L0X;-1.6582995022282736;2024-05-02 01:10:28.009301
3286;F01R064905;71;2024-05-02 01:10:28.009301
3280;MQ-2;4;2024-05-02 01:10:28.110854
3281;MQ-7;1597;2024-05-02 01:10:28.110854
3282;MQ-135;11313;2024-05-02 01:10:28.111858
3283;DHT-11;36.7;2024-05-02 01:10:28.112858
3284;MPU-6050;171.05846953600397;2024-05-02 01:10:28.113388
3285;VL53L0X;-1.6738709015947708;2024-05-02 01:10:28.113388
3286;F01R064905;76.4;2024-05-02 01:10:28.114379
3280;MQ-2;1;2024-05-02 01:10:28.215386
3281;MQ-7;1594;2024-05-02 01:10:28.216379
3282;MQ-135;11312;2024-05-02 01:10:28.217379
3283;DHT-11;36.8;2024-05-02 01:10:28.218378
3284;MPU-6050;197.44872752185566;2024-05-02 01:10:28.218378
3285;VL53L0X;-1.6739662542963583;2024-05-02 01:10:28.219382
3286;F01R064905;73.4;2024-05-02 01:10:28.219382
3280;MQ-2;2;2024-05-02 01:10:28.320470
3281;MQ-7;2074;2024-05-02 01:10:28.320470
3282;MQ-135;11651;2024-05-02 01:10:28.321378
3283;DHT-11;35.6;2024-05-02 01:10:28.322379
3284;MPU-6050;155.75942989109842;2024-05-02 01:10:28.322379
3285;VL53L0X;-1.7178035340038575;2024-05-02 01:10:28.323379
3286;F01R064905;75.2;2024-05-02 01:10:28.324379
3280;MQ-2;0;2024-05-02 01:10:28.425125
3281;MQ-7;2068;2024-05-02 01:10:28.426133
3282;MQ-135;11650;2024-05-02 01:10:28.426133
3283;DHT-11;36.6;2024-05-02 01:10:28.427144
3284;MPU-6050;194.0025773024678;2024-05-02 01:10:28.427144
3285;VL53L0X;-1.7178808296680166;2024-05-02 01:10:28.428133
3286;F01R064905;72.2;2024-05-02 01:10:28.428133
3280;MQ-2;0;2024-05-02 01:10:28.530028
3281;MQ-7;2688;2024-05-02 01:10:28.530829
3282;MQ-135;11999;2024-05-02 01:10:28.531824
3283;DHT-11;33.8;2024-05-02 01:10:28.531824
3284;MPU-6050;174.80560631741764;2024-05-02 01:10:28.532821
3285;VL53L0X;-1.7641939701224894;2024-05-02 01:10:28.532821
3286;F01R064905;74.0;2024-05-02 01:10:28.533821
